Time (s),Pump 1 (uL/min),Pump 2 (uL/min)
186.7499925,325.3688906,474.6311094
186.8333259,325.3613777,474.6386223
186.9166592,325.354775,474.645225
186.9999925,325.3490828,474.6509172
187.0833259,325.3443012,474.6556988
187.1666592,325.3404305,474.6595695
187.2499925,325.3374706,474.6625294
187.3333258,325.3354214,474.6645786
187.4166592,325.3342826,474.6657174
187.4999925,325.334055,474.665945
187.5833258,325.3347382,474.6652618
187.6666592,325.3363322,474.6636678
187.7499925,325.338837,474.661163
187.8333258,325.3422521,474.6577479
187.9166592,325.3465784,474.6534216
187.9999925,325.3518151,474.6481849
188.0833258,325.3579626,474.6420374
188.1666591,325.3650204,474.6349796
188.2499925,325.3729885,474.6270115
188.3333258,325.3818669,474.6181331
188.4166591,325.3916557,474.6083443
188.4999925,325.4023549,474.5976451
188.5833258,325.4139639,474.5860361
188.6666591,325.4264824,474.5735176
188.7499925,325.4399107,474.5600893
188.8333258,325.454249,474.545751
188.9166591,325.4694962,474.5305038
188.9999924,325.4856524,474.5143476
189.0833258,325.5027176,474.4972824
189.1666591,325.5206918,474.4793082
189.2499924,325.5395746,474.4604254
189.3333258,325.5593654,474.4406346
189.4166591,325.5800644,474.4199356
189.4999924,325.601671,474.398329
189.5833258,325.6241852,474.3758148
189.6666591,325.6476067,474.3523933
189.7499924,325.6719353,474.3280647
189.8333257,325.6971707,474.3028293
189.9166591,325.7233119,474.2766881
189.9999924,325.7503599,474.2496401
190.0833257,325.7783129,474.2216871
190.1666591,325.8071717,474.1928283
190.2499924,325.8369355,474.1630645
190.3333257,325.8676042,474.1323958
190.4166591,325.8991766,474.1008234
190.4999924,325.9316534,474.0683466
190.5833257,325.9650335,474.0349665
190.666659,325.9993167,474.0006833
190.7499924,326.0345026,473.9654974
190.8333257,326.0705908,473.9294092
190.916659,326.1075808,473.8924192
190.9999924,326.1454722,473.8545278
191.0833257,326.1842645,473.8157355
191.166659,326.2239573,473.7760427
191.2499924,326.2645497,473.7354503
191.3333257,326.3060421,473.6939579
191.416659,326.3484332,473.6515668
191.4999923,326.3917226,473.6082774
191.5833257,326.4359097,473.5640903
191.666659,326.4809946,473.5190054
191.7499923,326.526976,473.473024
191.8333257,326.5738538,473.4261462
191.916659,326.6216276,473.3783724
191.9999923,326.6702961,473.3297039
192.0833257,326.7198593,473.2801407
192.166659,326.7703162,473.2296838
192.2499923,326.8216664,473.1783336
192.3333256,326.873909,473.126091
192.416659,326.927044,473.072956
192.4999923,326.9810706,473.0189294
192.5833256,327.0359873,472.9640127
192.666659,327.0917942,472.9082058
192.7499923,327.1484909,472.8515091
192.8333256,327.2060759,472.7939241
192.916659,327.2645489,472.7354511
192.9999923,327.3239093,472.6760907
193.0833256,327.3841559,472.6158441
193.1666589,327.4452886,472.5547114
193.2499923,327.5073062,472.4926938
193.3333256,327.5702081,472.4297919
193.4166589,327.6339939,472.3660061
193.4999923,327.6986618,472.3013382
193.5833256,327.7642122,472.2357878
193.6666589,327.8306435,472.1693565
193.7499923,327.897955,472.102045
193.8333256,327.9661464,472.0338536
193.9166589,328.0352164,471.9647836
193.9999922,328.105164,471.894836
194.0833256,328.1759887,471.8240113
194.1666589,328.2476898,471.7523102
194.2499922,328.3202658,471.6797342
194.3333256,328.3937163,471.6062837
194.4166589,328.4680404,471.5319596
194.4999922,328.5432367,471.4567633
194.5833256,328.6193049,471.3806951
194.6666589,328.696244,471.303756
194.7499922,328.7740526,471.2259474
194.8333255,328.8527304,471.1472696
194.9166589,328.9322759,471.0677241
194.9999922,329.0126883,470.9873117
195.0833255,329.0939663,470.9060337
195.1666589,329.1761098,470.8238902
195.2499922,329.259117,470.740883
195.3333255,329.3429871,470.6570129
195.4166589,329.4277191,470.5722809
195.4999922,329.5133117,470.4866883
195.5833255,329.5997645,470.4002355
195.6666588,329.6870757,470.3129243
195.7499922,329.7752448,470.2247552
195.8333255,329.8642709,470.1357291
195.9166588,329.9541523,470.0458477
195.9999922,330.0448879,469.9551121
196.0833255,330.1364771,469.8635229
196.1666588,330.2289183,469.7710817
196.2499922,330.3222107,469.6777893
196.3333255,330.416353,469.583647
196.4166588,330.5113442,469.4886558
196.4999921,330.607183,469.392817
196.5833255,330.7038682,469.2961318
196.6666588,330.8013991,469.1986009
196.7499921,330.8997736,469.1002264
196.8333255,330.9989913,469.0010087
196.9166588,331.0990503,468.9009497
196.9999921,331.1999502,468.8000498
197.0833255,331.3016892,468.6983108
197.1666588,331.4042664,468.5957336
197.2499921,331.5076801,468.4923199
197.3333254,331.6119297,468.3880703
197.4166588,331.717013,468.282987
197.4999921,331.8229296,468.1770704
197.5833254,331.9296777,468.0703223
197.6666588,332.0372559,467.9627441
197.7499921,332.1456634,467.8543366
197.8333254,332.2548988,467.7451012
197.9166588,332.3649603,467.6350397
197.9999921,332.4758466,467.5241534
198.0833254,332.5875572,467.4124428
198.1666587,332.7000899,467.2999101
198.2499921,332.8134433,467.1865567
198.3333254,332.9276165,467.0723835
198.4166587,333.0426078,466.9573922
198.4999921,333.1584158,466.8415842
198.5833254,333.2750392,466.7249608
198.6666587,333.3924765,466.6075235
198.7499921,333.5107266,466.4892734
198.8333254,333.6297875,466.3702125
198.9166587,333.749658,466.250342
198.999992,333.8703366,466.1296634
199.0833254,333.9918221,466.0081779
199.1666587,334.1141123,465.8858877
199.249992,334.2372065,465.7627935
199.3333254,334.3611032,465.6388968
199.4166587,334.4858004,465.5141996
199.499992,334.6112964,465.3887036
199.5833254,334.7375907,465.2624093
199.6666587,334.8646807,465.1353193
199.749992,334.992565,465.007435
199.8333253,335.1212427,464.8787573
199.9166587,335.2507116,464.7492884
199.999992,335.3809702,464.6190298
200.0833253,335.5120174,464.4879826
200.1666587,335.6438513,464.3561487
200.249992,335.77647,464.22353
200.3333253,335.9098723,464.0901277
200.4166587,336.0440559,463.9559441
200.499992,336.17902,463.82098
200.5833253,336.3147626,463.6852374
200.6666586,336.4512821,463.5487179
200.749992,336.5885771,463.4114229
200.8333253,336.7266453,463.2733547
200.9166586,336.865485,463.134515
200.999992,337.0050952,462.9949048
201.0833253,337.1454738,462.8545262
201.1666586,337.2866193,462.7133807
201.249992,337.4285296,462.5714704
201.3333253,337.5712033,462.4287967
201.4166586,337.7146381,462.2853619
201.4999919,337.8588332,462.1411668
201.5833253,338.0037862,461.9962138
201.6666586,338.1494951,461.8505049
201.7499919,338.2959588,461.7040412
201.8333253,338.4431752,461.5568248
201.9166586,338.5911425,461.4088575
201.9999919,338.7398588,461.2601412
202.0833253,338.8893223,461.1106777
202.1666586,339.0395313,460.9604687
202.2499919,339.190484,460.809516
202.3333252,339.3421786,460.6578214
202.4166586,339.4946129,460.5053871
202.4999919,339.6477854,460.3522146
202.5833252,339.801694,460.198306
202.6666586,339.9563369,460.0436631
202.7499919,340.1117123,459.8882877
202.8333252,340.2678183,459.7321817
202.9166586,340.4246528,459.5753472
202.9999919,340.582214,459.417786
203.0833252,340.7405,459.2595
203.1666585,340.8995091,459.1004909
203.2499919,341.059239,458.940761
203.3333252,341.2196879,458.7803121
203.4166585,341.3808537,458.6191463
203.4999919,341.5427345,458.4572655
203.5833252,341.7053284,458.2946716
203.6666585,341.8686339,458.1313661
203.7499919,342.032648,457.967352
203.8333252,342.1973695,457.8026305
203.9166585,342.3627958,457.6372042
203.9999918,342.5289254,457.4710746
204.0833252,342.6957561,457.3042439
204.1666585,342.8632857,457.1367143
204.2499918,343.0315119,456.9684881
204.3333252,343.2004335,456.7995665
204.4166585,343.3700481,456.6299519
204.4999918,343.540353,456.459647
204.5833252,343.711347,456.288653
204.6666585,343.8830273,456.1169727
204.7499918,344.0553926,455.9446074
204.8333251,344.2284403,455.7715597
204.9166585,344.4021679,455.5978321
204.9999918,344.5765739,455.4234261
205.0833251,344.7516559,455.2483441
205.1666585,344.9274121,455.0725879
205.2499918,345.1038399,454.8961601
205.3333251,345.2809374,454.7190626
205.4166585,345.458702,454.541298
205.4999918,345.6371324,454.3628676
205.5833251,345.8162257,454.1837743
205.6666584,345.9959804,454.0040196
205.7499918,346.1763931,453.8236069
205.8333251,346.357463,453.642537
205.9166584,346.5391871,453.4608129
205.9999918,346.7215629,453.2784371
206.0833251,346.9045893,453.0954107
206.1666584,347.088263,452.911737
206.2499918,347.2725823,452.7274177
206.3333251,347.4575445,452.5424555
206.4166584,347.6431478,452.3568522
206.4999917,347.8293899,452.1706101
206.5833251,348.0162682,451.9837318
206.6666584,348.2037808,451.7962192
206.7499917,348.3919251,451.6080749
206.8333251,348.5806989,451.4193011
206.9166584,348.7701003,451.2298997
206.9999917,348.9601262,451.0398738
207.0833251,349.1507748,450.8492252
207.1666584,349.3420435,450.6579565
207.2499917,349.5339304,450.4660696
207.333325,349.7264329,450.2735671
207.4166584,349.9195487,450.0804513
207.4999917,350.1132755,449.8867245
207.583325,350.3076103,449.6923897
207.6666584,350.5025517,449.4974483
207.7499917,350.698097,449.301903
207.833325,350.8942435,449.1057565
207.9166584,351.0909889,448.9090111
207.9999917,351.2883311,448.7116689
208.083325,351.4862674,448.5137326
208.1666583,351.6847955,448.3152045
208.2499917,351.8839131,448.1160869
208.333325,352.0836176,447.9163824
208.4166583,352.2839063,447.7160937
208.4999917,352.4847774,447.5152226
208.583325,352.6862282,447.3137718
208.6666583,352.8882561,447.1117439
208.7499917,353.0908582,446.9091418
208.833325,353.294033,446.705967
208.9166583,353.4977775,446.5022225
208.9999916,353.7020893,446.2979107
209.083325,353.9069655,446.0930345
209.1666583,354.1124044,445.8875956
209.2499916,354.3184029,445.6815971
209.333325,354.5249587,445.4750413
209.4166583,354.7320691,445.2679309
209.4999916,354.9397314,445.0602686
209.583325,355.1479439,444.8520561
209.6666583,355.3567034,444.6432966
209.7499916,355.5660072,444.4339928
209.8333249,355.7758531,444.2241469
209.9166583,355.9862388,444.0137612
209.9999916,356.1971612,443.8028388
210.0833249,356.4086177,443.5913823
210.1666583,356.6206063,443.3793937
210.2499916,356.8331236,443.1668764
210.3333249,357.0461678,442.9538322
210.4166583,357.2597361,442.7402639
210.4999916,357.4738255,442.5261745
210.5833249,357.688434,442.311566
210.6666582,357.9035583,442.0964417
210.7499916,358.1191964,441.8808036
210.8333249,358.3353452,441.6646548
210.9166582,358.552002,441.447998
210.9999916,358.7691646,441.2308354
211.0833249,358.9868303,441.0131697
211.1666582,359.204996,440.795004
211.2499916,359.4236595,440.5763405
211.3333249,359.6428179,440.3571821
211.4166582,359.8624687,440.1375313
211.4999915,360.0826092,439.9173908
211.5833249,360.3032367,439.6967633
211.6666582,360.524348,439.475652
211.7499915,360.7459413,439.2540587
211.8333249,360.9680131,439.0319869
211.9166582,361.1905612,438.8094388
211.9999915,361.4135827,438.5864173
212.0833249,361.6370751,438.3629249
212.1666582,361.8610353,438.1389647
212.2499915,362.0854604,437.9145396
212.3333248,362.3103484,437.6896516
212.4166582,362.5356959,437.4643041
212.4999915,362.7615005,437.2384995
212.5833248,362.9877597,437.0122403
212.6666582,363.2144701,436.7855299
212.7499915,363.441629,436.558371
212.8333248,363.669234,436.330766
212.9166582,363.8972822,436.1027178
212.9999915,364.1257711,435.8742289
213.0833248,364.3546973,435.6453027
213.1666581,364.5840586,435.4159414
213.2499915,364.8138516,435.1861484
213.3333248,365.0440739,434.9559261
213.4166581,365.2747227,434.7252773
213.4999915,365.5057948,434.4942052
213.5833248,365.7372881,434.2627119
213.6666581,365.9691988,434.0308012
213.7499915,366.2015254,433.7984746
213.8333248,366.4342636,433.5657364
213.9166581,366.6674118,433.3325882
213.9999914,366.9009663,433.0990337
214.0833248,367.1349244,432.8650756
214.1666581,367.3692835,432.6307165
214.2499914,367.6040409,432.3959591
214.3333248,367.8391934,432.1608066
214.4166581,368.0747379,431.9252621
214.4999914,368.3106722,431.6893278
214.5833248,368.5469931,431.4530069
214.6666581,368.7836975,431.2163025
214.7499914,369.0207827,430.9792173
214.8333247,369.2582455,430.7417545
214.9166581,369.4960838,430.5039162
214.9999914,369.7342939,430.2657061
215.0833247,369.9728732,430.0271268
215.1666581,370.2118189,429.7881811
215.2499914,370.4511279,429.5488721
215.3333247,370.6907976,429.3092024
215.4166581,370.9308248,429.0691752
215.4999914,371.1712064,428.8287936
215.5833247,371.4119396,428.5880604
215.666658,371.6530214,428.3469786
215.7499914,371.8944495,428.1055505
215.8333247,372.1362204,427.8637796
215.916658,372.3783308,427.6216692
215.9999914,372.6207785,427.3792215
216.0833247,372.86356,427.13644
216.166658,373.1066726,426.8933274
216.2499914,373.3501131,426.6498869
216.3333247,373.5938788,426.4061212
216.416658,373.8379663,426.1620337
216.4999913,374.0823736,425.9176264
216.5833247,374.3270967,425.6729033
216.666658,374.572133,425.427867
216.7499913,374.8174793,425.1825207
216.8333247,375.0631329,424.9368671
216.916658,375.3090908,424.6909092
216.9999913,375.5553496,424.4446504
217.0833247,375.8019069,424.1980931
217.166658,376.0487594,423.9512406
217.2499913,376.2959039,423.7040961
217.3333246,376.5433379,423.4566621
217.416658,376.7910577,423.2089423
217.4999913,377.0390607,422.9609393
217.5833246,377.2873436,422.7126564
217.666658,377.5359039,422.4640961
217.7499913,377.7847379,422.2152621
217.8333246,378.0338433,421.9661567
217.916658,378.2832163,421.7167837
217.9999913,378.5328544,421.4671456
218.0833246,378.7827542,421.2172458
218.1666579,379.0329129,420.9670871
218.2499913,379.2833274,420.7166726
218.3333246,379.5339946,420.4660054
218.4166579,379.7849118,420.2150882
218.4999913,380.0360749,419.9639251
218.5833246,380.2874822,419.7125178
218.6666579,380.5391297,419.4608703
218.7499913,380.7910145,419.2089855
218.8333246,381.0431337,418.9568663
218.9166579,381.295484,418.704516
218.9999912,381.5480628,418.4519372
219.0833246,381.8008666,418.1991334
219.1666579,382.053892,417.946108
219.2499912,382.3071366,417.6928634
219.3333246,382.5605971,417.4394029
219.4166579,382.8142703,417.1857297
219.4999912,383.0681533,416.9318467
219.5833246,383.3222428,416.6777572
219.6666579,383.5765356,416.4234644
219.7499912,383.8310287,416.1689713
219.8333245,384.085719,415.914281
219.9166579,384.3406036,415.6593964
219.9999912,384.5956792,415.4043208
220.0833245,384.8509428,415.1490572
220.1666579,385.1063911,414.8936089
220.2499912,385.3620212,414.6379788
220.3333245,385.6178297,414.3821703
220.4166579,385.8738138,414.1261862
220.4999912,386.1299699,413.8700301
220.5833245,386.3862953,413.6137047
220.6666578,386.6427869,413.3572131
220.7499912,386.8994417,413.1005583
220.8333245,387.1562559,412.8437441
220.9166578,387.4132269,412.5867731
220.9999912,387.6703516,412.3296484
221.0833245,387.9276263,412.0723737
221.1666578,388.1850489,411.8149511
221.2499912,388.4426153,411.5573847
221.3333245,388.7003224,411.2996776
221.4166578,388.9581679,411.0418321
221.4999911,389.2161478,410.7838522
221.5833245,389.4742589,410.5257411
221.6666578,389.7324987,410.2675013
221.7499911,389.9908639,410.0091361
221.8333245,390.2493514,409.7506486
221.9166578,390.5079576,409.4920424
221.9999911,390.7666794,409.2333206
222.0833245,391.025514,408.974486
222.1666578,391.284458,408.715542
222.2499911,391.5435087,408.4564913
222.3333244,391.8026619,408.1973381
222.4166578,392.0619155,407.9380845
222.4999911,392.3212658,407.6787342
222.5833244,392.5807102,407.4192898
222.6666578,392.8402447,407.1597553
222.7499911,393.0998665,406.9001335
222.8333244,393.3595725,406.6404275
222.9166578,393.6193597,406.3806403
222.9999911,393.8792248,406.1207752
223.0833244,394.1391647,405.8608353
223.1666577,394.3991758,405.6008242
223.2499911,394.659255,405.340745
223.3333244,394.9193997,405.0806003
223.4166577,395.1796061,404.8203939
223.4999911,395.4398717,404.5601283
223.5833244,395.7001929,404.2998071
223.6666577,395.9605665,404.0394335
223.7499911,396.2209893,403.7790107
223.8333244,396.4814579,403.5185421
223.9166577,396.7419699,403.2580301
223.999991,397.0025213,402.9974787
224.0833244,397.2631094,402.7368906
224.1666577,397.5237312,402.4762688
224.249991,397.784383,402.215617
224.3333244,398.0450616,401.9549384
224.4166577,398.3057645,401.6942355
224.499991,398.5664875,401.4335125
224.5833244,398.8272284,401.1727716
224.6666577,399.0879837,400.9120163
224.749991,399.3487497,400.6512503
224.8333243,399.6095242,400.3904758
224.9166577,399.8703032,400.1296968
224.999991,400.1310836,399.8689164
225.0833243,400.3918626,399.6081374
225.1666577,400.6526367,399.3473633
225.249991,400.9134031,399.0865969
225.3333243,401.1741584,398.8258416
225.4166577,401.4348989,398.5651011
225.499991,401.6956223,398.3043777
225.5833243,401.9563252,398.0436748
225.6666576,402.2170038,397.7829962
225.749991,402.4776556,397.5223444
225.8333243,402.7382769,397.2617231
225.9166576,402.9988651,397.0011349
225.999991,403.259417,396.740583
226.0833243,403.5199285,396.4800715
226.1666576,403.7803975,396.2196025
